,db_id,original_sql
11,tpch,"SELECT rs.s_name, rs.total_sales, cs.c_name AS top_customer_name, cs.total_spent AS customer_spent, cs.last_order_date FROM (SELECT s.s_suppkey, s.s_name, ss.total_sales, ss.order_count, RANK() OVER (ORDER BY ss.total_sales DESC) AS sales_rank FROM (SELECT s.s_suppkey, s.s_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales, COUNT(DISTINCT o.o_orderkey) AS order_count FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE o.o_orderdate >= DATE '1996-01-01' AND o.o_orderdate < DATE '1997-01-01' GROUP BY s.s_suppkey, s.s_name) ss JOIN supplier s ON ss.s_suppkey = s.s_suppkey) rs LEFT JOIN (SELECT c.c_custkey, c.c_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_spent, COUNT(DISTINCT o.o_orderkey) AS orders_count, MAX(o.o_orderdate) AS last_order_date FROM customer c LEFT JOIN orders o ON c.c_custkey = o.o_custkey LEFT JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY c.c_custkey, c.c_name) cs ON rs.s_suppkey = cs.c_custkey WHERE rs.sales_rank <= 10 ORDER BY rs.sales_rank, customer_spent DESC LIMIT 10;"
12,tpch,"SELECT r.r_name, ns.n_name, rs.s_name, rs.total_revenue, rs.order_count, COALESCE(ps.ps_supplycost, 0) AS supply_cost FROM (SELECT sr.s_suppkey, sr.s_name, sr.total_revenue, sr.order_count, RANK() OVER (ORDER BY sr.total_revenue DESC) AS revenue_rank FROM (SELECT s.s_suppkey, s.s_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, COUNT(DISTINCT o.o_orderkey) AS order_count FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE o.o_orderdate >= DATE '1996-01-01' AND o.o_orderdate < DATE '1997-01-01' AND l.l_returnflag = 'N' GROUP BY s.s_suppkey, s.s_name) sr) rs LEFT JOIN supplier s ON rs.s_suppkey = s.s_suppkey LEFT JOIN nation ns ON s.s_nationkey = ns.n_nationkey LEFT JOIN region r ON ns.n_regionkey = r.r_regionkey LEFT JOIN partsupp ps ON ps.ps_suppkey = rs.s_suppkey WHERE rs.revenue_rank <= 10 AND (ps.ps_availqty IS NULL OR ps.ps_availqty > 0) ORDER BY rs.total_revenue DESC, ns.n_name ASC;"
13,tpch,"SELECT p.p_partkey, p.p_name, p.p_retailprice, COALESCE(s.total_supply_cost, 0) AS total_supply_cost, COALESCE(s.unique_suppliers, 0) AS unique_suppliers, t.c_name AS top_customer_name, t.total_spent FROM part p LEFT JOIN (SELECT ps.ps_partkey, SUM(ps.ps_supplycost) AS total_supply_cost, COUNT(DISTINCT ps.ps_suppkey) AS unique_suppliers FROM partsupp ps JOIN supplier s ON ps.ps_suppkey = s.s_suppkey WHERE s.s_acctbal IS NOT NULL GROUP BY ps.ps_partkey) s ON p.p_partkey = s.ps_partkey LEFT JOIN (SELECT c.c_custkey, c.c_name, SUM(o.o_totalprice) AS total_spent FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey, c.c_name HAVING SUM(o.o_totalprice) > 1000) t ON t.total_spent = (SELECT MAX(total_spent) FROM (SELECT c.c_custkey, c.c_name, SUM(o.o_totalprice) AS total_spent FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey, c.c_name HAVING SUM(o.o_totalprice) > 1000) as TopCustomers) WHERE p.p_size BETWEEN 10 AND 20 AND NOT EXISTS ( SELECT 1 FROM lineitem l WHERE l.l_partkey = p.p_partkey AND l.l_shipdate < DATE '1997-01-01' ) ORDER BY p.p_partkey;"
14,tpch,"SELECT ts.s_name, ts.total_sales, ts.order_count, os.o_orderstatus, os.order_count AS status_order_count, os.avg_totalprice FROM (SELECT s.s_suppkey, s.s_name, ss.total_sales, ss.order_count, RANK() OVER (ORDER BY ss.total_sales DESC) AS sales_rank FROM supplier s JOIN (SELECT s.s_suppkey, s.s_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales, COUNT(DISTINCT o.o_orderkey) AS order_count FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1997-10-01' GROUP BY s.s_suppkey, s.s_name) ss ON s.s_suppkey = ss.s_suppkey) ts LEFT JOIN (SELECT o.o_orderstatus, COUNT(DISTINCT o.o_orderkey) AS order_count, AVG(o.o_totalprice) AS avg_totalprice FROM orders o WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1997-10-01' GROUP BY o.o_orderstatus) os ON ts.order_count = os.order_count WHERE ts.sales_rank <= 10 ORDER BY ts.total_sales DESC, os.o_orderstatus;"
15,tpch,"SELECT co.c_name AS customer_name, co.total_ordered, ss.average_acct_balance, COALESCE(ss.total_supply_cost, 0) AS total_supply_cost, CASE WHEN co.total_ordered > 1000 THEN 'High' WHEN co.total_ordered BETWEEN 500 AND 1000 THEN 'Medium' ELSE 'Low' END AS order_priority FROM (SELECT c.c_custkey, c.c_name, r.r_name AS region_name, COALESCE(RO.total_price, 0) AS total_ordered FROM customer c LEFT JOIN (SELECT o.o_orderkey, o.o_orderdate, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_price, ROW_NUMBER() OVER (PARTITION BY o.o_orderkey ORDER BY o.o_orderdate DESC) AS rn FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderkey, o.o_orderdate) RO ON c.c_custkey = RO.o_orderkey JOIN nation n ON c.c_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey) co FULL OUTER JOIN (SELECT s.s_suppkey, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost, AVG(s.s_acctbal) AS average_acct_balance FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey) ss ON co.c_custkey = ss.s_suppkey WHERE co.total_ordered IS NOT NULL OR ss.total_supply_cost IS NOT NULL ORDER BY co.total_ordered DESC NULLS LAST, ss.average_acct_balance DESC;"
16,tpch,"SELECT c.c_name, co.order_count, co.total_spent, COUNT(DISTINCT lo.l_orderkey) AS distinct_orders, SUM(lo.l_extendedprice * (1 - lo.l_discount)) AS total_revenue, s.total_available AS supplier_avail_qty, s.avg_supply_cost AS supplier_avg_cost FROM (SELECT c.c_custkey, c.c_name, COUNT(o.o_orderkey) AS order_count, SUM(o.o_totalprice) AS total_spent FROM customer c LEFT JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey, c.c_name) co JOIN customer c ON co.c_custkey = c.c_custkey LEFT JOIN lineitem lo ON c.c_custkey = lo.l_suppkey LEFT JOIN (SELECT s.s_suppkey, s.s_name, SUM(ps.ps_availqty) AS total_available, AVG(ps.ps_supplycost) AS avg_supply_cost FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey, s.s_name) s ON lo.l_suppkey = s.s_suppkey WHERE co.order_count > 5 AND co.total_spent > 1000 AND lo.l_shipdate IS NOT NULL AND s.total_available IS NOT NULL GROUP BY c.c_name, co.order_count, co.total_spent, s.total_available, s.avg_supply_cost HAVING SUM(lo.l_extendedprice * (1 - lo.l_discount)) > 5000 ORDER BY total_revenue DESC;"
17,tpch,"SELECT fr.s_suppkey, fr.s_name, fr.total_sales, fr.r_name, fr.sales_status FROM (SELECT ss.s_suppkey, ss.s_name, ss.total_sales, ss.r_name, CASE WHEN ss.total_sales > 100000 THEN 'High' WHEN ss.total_sales BETWEEN 50000 AND 100000 THEN 'Medium' ELSE 'Low' END AS sales_status FROM (SELECT s.s_suppkey, s.s_name, COALESCE(ts.total_sales, 0) AS total_sales, r.r_name FROM supplier s LEFT JOIN (SELECT l.l_suppkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales FROM lineitem l JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1997-12-31' GROUP BY l.l_suppkey) ts ON s.s_suppkey = ts.l_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE s.s_acctbal > (SELECT AVG(s2.s_acctbal) FROM supplier s2)) ss WHERE ss.total_sales IS NOT NULL) fr WHERE fr.sales_status = 'High' ORDER BY fr.total_sales DESC OFFSET 0 ROWS FETCH NEXT 10 ROWS ONLY;"
18,tpch,"SELECT n.n_name AS nation, r.r_name AS region, COALESCE(ts.s_name, 'Unknown') AS top_supplier, COALESCE(ts.total_sales, 0) AS total_sales, COALESCE(ts.order_count, 0) AS order_count FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey LEFT JOIN (SELECT ss.s_suppkey, ss.s_name, ss.total_sales, ss.order_count FROM (SELECT s.s_suppkey, s.s_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales, COUNT(DISTINCT o.o_orderkey) AS order_count FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE o.o_orderdate >= DATE '1996-01-01' AND o.o_orderdate < DATE '1997-01-01' GROUP BY s.s_suppkey, s.s_name) ss JOIN (SELECT ss.s_suppkey, ss.s_name, ROW_NUMBER() OVER (ORDER BY ss.total_sales DESC) AS rank FROM (SELECT s.s_suppkey, s.s_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales, COUNT(DISTINCT o.o_orderkey) AS order_count FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE o.o_orderdate >= DATE '1996-01-01' AND o.o_orderdate < DATE '1997-01-01' GROUP BY s.s_suppkey, s.s_name) ss) ts ON ss.s_suppkey = ts.s_suppkey WHERE ts.rank = 1 ) ts ON n.n_nationkey = ( SELECT s.s_nationkey FROM supplier s WHERE s.s_suppkey = ts.s_suppkey LIMIT 1 ) WHERE r.r_name IS NOT NULL ORDER BY total_sales DESC, nation;"
19,tpch,"SELECT o.o_orderkey, o.o_orderstatus, o.o_totalprice, l.total_revenue, COALESCE(s.total_supply_cost, 0) AS supplier_cost, l.distinct_parts, CASE WHEN o.o_orderstatus = 'F' THEN 'Finished' WHEN o.o_orderstatus = 'P' THEN 'Pending' ELSE 'Other' END AS order_status_text FROM (SELECT o.o_orderkey, o.o_orderstatus, o.o_totalprice, o.o_orderdate, RANK() OVER (PARTITION BY o.o_orderstatus ORDER BY o.o_totalprice DESC) AS order_rank FROM orders o WHERE o.o_orderdate >= DATE '1997-01-01') o LEFT JOIN (SELECT l.l_orderkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, COUNT(DISTINCT l.l_partkey) AS distinct_parts FROM lineitem l WHERE l.l_shipdate > DATE '1997-01-01' GROUP BY l.l_orderkey) l ON o.o_orderkey = l.l_orderkey LEFT JOIN (SELECT s.s_suppkey, s.s_name, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey, s.s_name) s ON s.s_suppkey = ( SELECT ps.ps_suppkey FROM partsupp ps WHERE ps.ps_partkey IN ( SELECT l.l_partkey FROM lineitem l WHERE l.l_orderkey = o.o_orderkey ) ORDER BY ps.ps_supplycost ASC LIMIT 1 ) WHERE o.order_rank <= 10 ORDER BY o.o_orderkey;"
20,tpch,"SELECT pv.p_name, COALESCE(si.total_available, 0) AS available_quantity, COALESCE(si.avg_supply_cost, 0) AS average_cost, COUNT(DISTINCT h.o_orderkey) AS high_value_orders_count, STRING_AGG(DISTINCT CONCAT(s.s_name, ': $', ROUND(ts.total_sales, 2)), ', ') AS suppliers_sales_info FROM part pv LEFT JOIN (SELECT ps.ps_partkey, ps.ps_suppkey, SUM(ps.ps_availqty) AS total_available, AVG(ps.ps_supplycost) AS avg_supply_cost FROM partsupp ps GROUP BY ps.ps_partkey, ps.ps_suppkey) si ON pv.p_partkey = si.ps_partkey LEFT JOIN (SELECT o.o_orderkey, o.o_orderdate, o.o_totalprice, o.o_orderpriority, ts.total_sales FROM orders o JOIN (SELECT l.l_orderkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales FROM lineitem l WHERE l.l_shipdate >= DATE '1997-01-01' AND l.l_shipdate < DATE '1998-01-01' GROUP BY l.l_orderkey) ts ON o.o_orderkey = ts.l_orderkey WHERE ts.total_sales > 10000) h ON h.o_orderkey = ( SELECT l.l_orderkey FROM lineitem l WHERE l.l_partkey = pv.p_partkey LIMIT 1 ) LEFT JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal, n.n_name AS nation_name, r.r_name AS region_name FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey) s ON s.s_suppkey = si.ps_suppkey LEFT JOIN (SELECT l.l_orderkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales FROM lineitem l WHERE l.l_shipdate >= DATE '1997-01-01' AND l.l_shipdate < DATE '1998-01-01' GROUP BY l.l_orderkey) ts ON ts.l_orderkey = h.o_orderkey WHERE pv.p_retailprice > 50 GROUP BY pv.p_name, si.total_available, si.avg_supply_cost ORDER BY available_quantity DESC, pv.p_name ASC;"
21,tpch,"SELECT p.p_partkey, p.p_name, p.p_brand, COALESCE(ps.ps_availqty, 0) AS available_quantity, AVG(DISTINCT os.total_revenue) AS avg_revenue, STRING_AGG(DISTINCT n.n_name, ', ') AS nations_supplied FROM part p LEFT JOIN partsupp ps ON p.p_partkey = ps.ps_partkey LEFT JOIN supplier s ON ps.ps_suppkey = s.s_suppkey LEFT JOIN nation n ON s.s_nationkey = n.n_nationkey INNER JOIN (SELECT os.o_orderkey, os.total_revenue, os.customer_count, os.o_orderdate, os.revenue_rank, RANK() OVER (ORDER BY os.total_revenue DESC) AS rank FROM (SELECT o.o_orderkey, o.o_orderdate, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, COUNT(DISTINCT o.o_custkey) AS customer_count, ROW_NUMBER() OVER (PARTITION BY o.o_orderstatus ORDER BY SUM(l.l_extendedprice * (1 - l.l_discount)) DESC) AS revenue_rank FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderdate >= DATE '1997-01-01' GROUP BY o.o_orderkey, o.o_orderdate, o.o_orderstatus) os WHERE os.revenue_rank < 5) os ON os.o_orderdate BETWEEN DATE '1997-01-01' AND DATE '1997-12-31' WHERE (p.p_size > 10 OR p.p_size IS NULL) AND s.s_acctbal IS NOT NULL GROUP BY p.p_partkey, p.p_name, p.p_brand, ps.ps_availqty ORDER BY avg_revenue DESC;"
22,tpch,"SELECT r.r_name, SUM(nv.total_price) AS total_revenue FROM (SELECT so.s_suppkey, COALESCE(so.total_price, 0) AS total_price FROM (SELECT rs.s_suppkey, ao.o_orderkey, ao.total_price FROM (SELECT s.s_suppkey, s.s_name, s.s_acctbal, ROW_NUMBER() OVER (PARTITION BY p.p_partkey ORDER BY s.s_acctbal DESC) AS rank FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey WHERE ps.ps_availqty > 0) rs LEFT JOIN (SELECT o.o_orderkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_price, o.o_orderdate FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderkey, o.o_orderdate) ao ON rs.s_suppkey = ao.o_orderkey WHERE rs.rank = 1) so) nv LEFT JOIN supplier s ON nv.s_suppkey = s.s_suppkey LEFT JOIN nation n ON s.s_nationkey = n.n_nationkey LEFT JOIN region r ON n.n_regionkey = r.r_regionkey GROUP BY r.r_name HAVING SUM(nv.total_price) > (SELECT AVG(total_price) FROM (SELECT so.s_suppkey, COALESCE(so.total_price, 0) AS total_price FROM (SELECT rs.s_suppkey, ao.o_orderkey, ao.total_price FROM (SELECT s.s_suppkey, s.s_name, s.s_acctbal, ROW_NUMBER() OVER (PARTITION BY p.p_partkey ORDER BY s.s_acctbal DESC) AS rank FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey WHERE ps.ps_availqty > 0) rs LEFT JOIN (SELECT o.o_orderkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_price, o.o_orderdate FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderkey, o.o_orderdate) ao ON rs.s_suppkey = ao.o_orderkey WHERE rs.rank = 1) so) as NullValues) ORDER BY total_revenue DESC;"
23,tpch,"SELECT r.r_name, n.n_name, s.s_name, COALESCE(ss.total_supply_cost, 0) AS total_supply_cost, COALESCE(os.total_discounted_price, 0) AS total_discounted_sales, os.line_count, CASE WHEN os.total_discounted_price > 1000 THEN 'High Value' WHEN os.total_discounted_price BETWEEN 500 AND 1000 THEN 'Medium Value' ELSE 'Low Value' END AS sales_category FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey LEFT JOIN supplier s ON n.n_nationkey = s.s_nationkey LEFT JOIN (SELECT s.s_suppkey, s.s_name, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost, AVG(s.s_acctbal) AS avg_acct_balance FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey, s.s_name) ss ON s.s_suppkey = ss.s_suppkey LEFT JOIN (SELECT od.o_orderkey, SUM(od.discounted_price) AS total_discounted_price, COUNT(DISTINCT od.line_number) AS line_count FROM (SELECT o.o_orderkey, o.o_totalprice, l.l_quantity, l.l_discount, l.l_extendedprice * (1 - l.l_discount) AS discounted_price, ROW_NUMBER() OVER (PARTITION BY o.o_orderkey ORDER BY l.l_linenumber) AS line_number FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey) od GROUP BY od.o_orderkey) os ON os.o_orderkey = (SELECT MIN(o_orderkey) FROM orders o WHERE o.o_custkey = s.s_suppkey) WHERE r.r_name LIKE '%South%' ORDER BY r.r_name, total_supply_cost DESC, total_discounted_sales DESC;"
24,tpch,"SELECT r.o_orderkey, r.o_orderdate, r.o_totalprice, COALESCE(hv.total_revenue, 0) AS total_revenue, COALESCE(s.total_cost, 0) AS total_cost, f.c_name, f.c_acctbal FROM (SELECT o.o_orderkey, o.o_orderdate, o.o_totalprice, ROW_NUMBER() OVER (PARTITION BY o.o_orderstatus ORDER BY o.o_totalprice DESC) AS rank FROM orders o WHERE o.o_orderdate >= DATE '1997-01-01') r LEFT JOIN (SELECT l.l_orderkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue FROM lineitem l WHERE l.l_shipdate > cast('1998-10-01' as date) - INTERVAL '30 days' GROUP BY l.l_orderkey) hv ON r.o_orderkey = hv.l_orderkey LEFT JOIN (SELECT s.s_suppkey, s.s_name, ps.ps_partkey, p.p_name, p.p_retailprice, ps.ps_availqty, (ps.ps_supplycost * ps.ps_availqty) AS total_cost FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey WHERE s.s_acctbal > 1000.00) s ON s.ps_partkey = (SELECT ps.ps_partkey FROM partsupp ps WHERE ps.ps_suppkey = s.s_suppkey LIMIT 1) JOIN (SELECT c.c_custkey, c.c_name, c.c_acctbal, ROW_NUMBER() OVER (ORDER BY c.c_acctbal DESC) AS customer_rank FROM customer c WHERE c.c_mktsegment = 'BUILDING') f ON r.o_orderkey = f.c_custkey WHERE r.rank <= 10 AND r.o_totalprice > (SELECT AVG(o_totalprice) FROM orders) ORDER BY r.o_orderdate DESC;"
25,tpch,"SELECT p.p_partkey, p.p_name, p.p_brand, p.p_retailprice, COALESCE(pi.total_available, 0) AS total_available, COALESCE(pi.avg_supply_cost, 0) AS avg_supply_cost, s.s_name AS supplier_name, s.s_acctbal AS supplier_acctbal, CASE WHEN o.o_orderkey IS NOT NULL THEN 'Yes' ELSE 'No' END AS has_orders FROM part p LEFT JOIN (SELECT ps.ps_partkey, SUM(ps.ps_availqty) AS total_available, AVG(ps.ps_supplycost) AS avg_supply_cost FROM partsupp ps GROUP BY ps.ps_partkey) pi ON p.p_partkey = pi.ps_partkey LEFT JOIN lineitem l ON p.p_partkey = l.l_partkey LEFT JOIN (SELECT o.o_orderkey, o.o_orderdate, o.o_totalprice, ROW_NUMBER() OVER (PARTITION BY o.o_orderstatus ORDER BY o.o_orderdate DESC) AS order_rank FROM orders o WHERE o.o_orderdate >= '1997-01-01' AND o.o_orderdate < '1997-10-01') o ON l.l_orderkey = o.o_orderkey AND o.order_rank <= 5 LEFT JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal, n.n_name AS supplier_nation FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey WHERE s.s_acctbal > 10000.00) s ON l.l_suppkey = s.s_suppkey WHERE p.p_retailprice > 50.00 AND (p.p_comment NOT LIKE '%defective%' OR p.p_container IS NULL) ORDER BY p.p_partkey LIMIT 100;"
26,tpch,"SELECT r.r_name, COALESCE(ts.supplier_count, 0) AS supplier_count, COALESCE(ts.total_acctbal, 0) AS total_acctbal, a.avg_order_value FROM region r LEFT JOIN (SELECT r.r_regionkey, r.r_name, COUNT(rs.s_suppkey) AS supplier_count, SUM(rs.s_acctbal) AS total_acctbal FROM region r LEFT JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal, ROW_NUMBER() OVER (PARTITION BY n.n_nationkey ORDER BY s.s_acctbal DESC) AS rn, n.n_nationkey FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey) rs ON rs.n_nationkey IN ( SELECT n.n_nationkey FROM nation n WHERE n.n_regionkey = r.r_regionkey ) AND rs.rn <= 5 GROUP BY r.r_regionkey, r.r_name) ts ON r.r_regionkey = ts.r_regionkey LEFT JOIN (SELECT c.c_nationkey, AVG(o.o_totalprice) AS avg_order_value FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_nationkey) a ON a.c_nationkey IN ( SELECT n.n_nationkey FROM nation n WHERE n.n_regionkey = r.r_regionkey ) WHERE r.r_comment IS NOT NULL ORDER BY r.r_name;"
27,tpch,"SELECT c.c_name, r.r_name, psd.ps_partkey, l.l_quantity, l.l_extendedprice, CASE WHEN l.l_discount > 0 THEN (l.l_extendedprice * (1 - l.l_discount)) ELSE l.l_extendedprice END AS final_price, CASE WHEN l.l_returnflag = 'R' THEN 'Returned' ELSE 'Not Returned' END AS return_status FROM lineitem l JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey JOIN nation n ON c.c_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey JOIN (SELECT ps.ps_partkey, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, AVG(ps.ps_supplycost) AS avg_supply_cost FROM partsupp ps GROUP BY ps.ps_partkey) psd ON l.l_partkey = psd.ps_partkey LEFT JOIN (SELECT cs.c_custkey, cs.order_count, cs.total_spent, RANK() OVER (ORDER BY cs.total_spent DESC) AS rank FROM (SELECT c.c_custkey, COUNT(DISTINCT o.o_orderkey) AS order_count, SUM(o.o_totalprice) AS total_spent FROM customer c LEFT JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey) cs WHERE cs.total_spent > 1000) tc ON c.c_custkey = tc.c_custkey WHERE psd.supplier_count > 1 AND (o.o_orderstatus = 'O' OR o.o_orderstatus IS NULL) ORDER BY c.c_name, final_price DESC;"
28,tpch,"SELECT fr.r_name, fr.nation_count, COALESCE(fr.supplier_sales_sum, 0) AS supplier_sales_sum, CASE WHEN fr.average_acctbal IS NULL THEN 'No Data' ELSE CAST(fr.average_acctbal AS VARCHAR) END AS average_acctbal, (SELECT COUNT(*) FROM (SELECT o.o_orderkey, o.o_orderstatus, o.o_totalprice, o.o_orderdate, o.o_clerk, ROW_NUMBER() OVER (PARTITION BY o.o_orderstatus ORDER BY o.o_totalprice DESC) AS rnk FROM orders o WHERE o.o_orderdate >= '1997-01-01' AND o.o_orderdate < '1998-01-01') ro WHERE ro.o_orderstatus = 'O') AS total_orders FROM (SELECT r.r_name, COUNT(DISTINCT n.n_nationkey) AS nation_count, SUM(ts.total_supplier_sales) AS supplier_sales_sum, AVG(ts.s_acctbal) AS average_acctbal FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey LEFT JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal, SUM(ss.total_sales) AS total_supplier_sales FROM supplier s LEFT JOIN (SELECT ps.ps_partkey, SUM(li.l_extendedprice * (1 - li.l_discount)) AS total_sales FROM lineitem li JOIN partsupp ps ON li.l_partkey = ps.ps_partkey GROUP BY ps.ps_partkey) ss ON s.s_suppkey = ss.ps_partkey GROUP BY s.s_suppkey, s.s_name, s.s_acctbal HAVING SUM(ss.total_sales) IS NOT NULL) ts ON n.n_nationkey = ts.s_suppkey GROUP BY r.r_name) fr ORDER BY fr.r_name;"
29,tpch,"SELECT r_name, total_sales, order_count, CASE WHEN total_sales > (SELECT AVG(total_sales) FROM (SELECT r.r_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales, COUNT(DISTINCT o.o_orderkey) AS order_count, ROW_NUMBER() OVER (PARTITION BY r.r_regionkey ORDER BY SUM(l.l_extendedprice * (1 - l.l_discount)) DESC) AS region_rank FROM region r LEFT JOIN nation n ON r.r_regionkey = n.n_regionkey LEFT JOIN supplier s ON n.n_nationkey = s.s_nationkey LEFT JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey LEFT JOIN part p ON ps.ps_partkey = p.p_partkey LEFT JOIN lineitem l ON p.p_partkey = l.l_partkey LEFT JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE l.l_shipdate > '1997-01-01' AND l.l_shipdate <= cast('1998-10-01' as date) AND o.o_orderstatus = 'F' GROUP BY r.r_regionkey, r.r_name) as RegionalSales) THEN 'Above Average' ELSE 'Below Average' END AS sales_performance FROM (SELECT r.r_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales, COUNT(DISTINCT o.o_orderkey) AS order_count, ROW_NUMBER() OVER (PARTITION BY r.r_regionkey ORDER BY SUM(l.l_extendedprice * (1 - l.l_discount)) DESC) AS region_rank FROM region r LEFT JOIN nation n ON r.r_regionkey = n.n_regionkey LEFT JOIN supplier s ON n.n_nationkey = s.s_nationkey LEFT JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey LEFT JOIN part p ON ps.ps_partkey = p.p_partkey LEFT JOIN lineitem l ON p.p_partkey = l.l_partkey LEFT JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE l.l_shipdate > '1997-01-01' AND l.l_shipdate <= cast('1998-10-01' as date) AND o.o_orderstatus = 'F' GROUP BY r.r_regionkey, r.r_name) WHERE region_rank <= 5 ORDER BY total_sales DESC;"
